ID,书名,密码,Pass,链接
15390,《针尖上的天使》,百度网盘密码：gzu3     天翼云盘密码：7093,"{'百度网盘密码': 'gzu3', '天翼云盘密码': '7093'}","{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946466-3b116b/', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500455829381&sk=98A6737B325C52C84D55218BF66D57AA&ufi=1149821893472969&token=cloud15&sig=jBrXWjuC2dE%2FBPCccRn7kKYF0oA%3D', '百度网盘': 'http://pan.baidu.com/s/1mi1FaGw', '天翼云盘(推荐)': 'http://cloud.189.cn/t/v2AR7jeUrIva', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500455829388&sk=24578ED11A6242943B095C80BF002EEF&ufi=1149821893472771&token=cloud14&sig=fkdJ6n98ZzMPt0iYeK%2B9Y5KuJJ8%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500455829374&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=2149121598687664&token=cloud4&sig=JbLqpjmExwZ1qzafN6Eu7jmm29E%3D'}"
12395,《直到那一天》,百度网盘密码：zqnz     ,{'百度网盘密码': 'zqnz'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500384069265&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=7149021461131516&token=cloud4&sig=D5%2FNU9cNacDg%2BIYhyDN9lp9dvLA%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500384069259&sk=98A6737B325C52C84D55218BF66D57AA&ufi=2149121461683961&token=cloud15&sig=oNqNgW0q389EsJyUPXr6Yqe6VTM%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500384069272&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=4147111457595835&token=cloud3&sig=XSXKySM6gJ9tTJrc7Vv3pzwV%2Fmw%3D', '百度网盘': 'http://pan.baidu.com/s/1o7TbQIm'}"
15819,《在轮回中找你》,百度网盘密码：xkc4     天翼云盘密码：6610,"{'百度网盘密码': 'xkc4', '天翼云盘密码': '6610'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/UJZnyuAJRzue', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23147292-d14bb9/', '百度网盘': 'http://pan.baidu.com/s/1miBiSzQ'}"
11069,《与社会学同游:人文主义的视角》,百度网盘密码：sbp5     ,{'百度网盘密码': 'sbp5'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500267346032&sk=98A6737B325C52C84D55218BF66D57AA&ufi=5149121395229473&token=cloud15&sig=fTA5BL6eOCRtkEBy%2FMkvOqAoBAs%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500267345970&sk=24578ED11A6242943B095C80BF002EEF&ufi=5149121395230148&token=cloud14&sig=K%2FT5KmDKB2JbdiyJCrfW1i3sstM%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500267345993&sk=6065D28083473231C78F3884E226D7DC&ufi=5149821395223949&token=cloud16&sig=%2Buby8RlA8qGJMjzP%2BR1H0vqDpMI%3D', '百度网盘': 'http://pan.baidu.com/s/1kUCRejd'}"
12817,《章鱼时代》,百度网盘密码：6c90     ,{'百度网盘密码': '6c90'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498628837708&sk=24578ED11A6242943B095C80BF002EEF&ufi=1149121782834986&token=cloud14&sig=m3f9mKNjAgKLXP0I7ECO4VhCn3c%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498628837697&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=1149121782835043&token=cloud4&sig=MOhnr%2FidgA7c%2BwSpv2%2FRNGXNtTE%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498628837718&sk=98A6737B325C52C84D55218BF66D57AA&ufi=9147111483703668&token=cloud15&sig=wzU1myTb3Cwo8e96gkZ%2FP%2Bg1%2B5s%3D', '百度网盘': 'http://pan.baidu.com/s/1kVibA7d'}"
16856,《末日之书》,百度网盘密码：s4m3     天翼云盘密码：2154,"{'百度网盘密码': 's4m3', '天翼云盘密码': '2154'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/jIJbEvaQfemy', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23749272-1ecd45/', '百度网盘': 'http://pan.baidu.com/s/1skVcxCL'}"
13947,《琉璃》,百度网盘密码：dwe3     ,{'百度网盘密码': 'dwe3'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946910-60e3fe/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498189744002&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=4151221539125908&token=cloud4&sig=sexqczAhvjo6iUpjFrjOPYQJdBs%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498189743991&sk=98A6737B325C52C84D55218BF66D57AA&ufi=2139951545026000&token=cloud15&sig=y81DXxrgVAMZcakwUVmBD95z59g%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498189743997&sk=98A6737B325C52C84D55218BF66D57AA&ufi=4152221539236280&token=cloud15&sig=JBXFpyvFY3IOz%2B5UPbwHXOX58Co%3D', '百度网盘': 'http://pan.baidu.com/s/1i4ZZxtz'}"
15590,《大国的崩溃:苏联解体的台前幕后》,百度网盘密码：qmc7     ,{'百度网盘密码': 'qmc7'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22989072-100ec1/', '百度网盘': 'http://pan.baidu.com/s/1nvsPJex'}"
12143,《野兽花园》,百度网盘密码：71l4     ,{'百度网盘密码': '71l4'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500008341296&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=9147111443074225&token=cloud4&sig=%2FqOq5IWnHPjfQvBTfl4axJOVfIA%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500008341306&sk=6065D28083473231C78F3884E226D7DC&ufi=3149021444906484&token=cloud16&sig=4OIvDJzqzwbHIT33B3I7a5KwP7E%3D', '百度网盘': 'http://pan.baidu.com/s/1bpclsCZ'}"
16928,《扶兰作品集（套装共11册）》,百度网盘密码：v73q     ,{'百度网盘密码': 'v73q'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23804879-71c097/', '百度网盘': 'http://pan.baidu.com/s/1pLymPEN'}"
15297,《星河大帝（精制多看版）》,百度网盘密码：j1vg     ,{'百度网盘密码': 'j1vg'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946388-6c6c80/', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500367245364&sk=98A6737B325C52C84D55218BF66D57AA&ufi=5149121601827506&token=cloud15&sig=fUjJ62YKfjoP37Uf%2FJGFlr7Nxtk%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500367245367&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9154321594125123&token=cloud3&sig=gK01g1Z04VLHItB056eWds%2FtsaE%3D', '百度网盘': 'http://pan.baidu.com/s/1o7Y4A2e'}"
14895,《尘世的梦浮桥》,百度网盘密码：c6pn     ,{'百度网盘密码': 'c6pn'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946472-2031ec/', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499770004210&sk=98A6737B325C52C84D55218BF66D57AA&ufi=2139921578798066&token=cloud15&sig=hi8XpZuuh0Js%2F9VNjSctHAA914k%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499770004215&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=1149751874781408&token=cloud3&sig=URrrb2FCjulYZdFsRcn6XW2NQ%2FY%3D', '百度网盘': 'http://pan.baidu.com/s/1i5R2Z6d'}"
13844,《松本清张推理悬疑典藏版合集（自制多看版，套装共10册）》,百度网盘密码：6ygg     ,{'百度网盘密码': '6ygg'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946820-d224d1/', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500527852516&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=6134411517502639&token=cloud3&sig=LPmQQRHpAeMkUS3ywDu1JjEN5%2B0%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500527852521&sk=98A6737B325C52C84D55218BF66D57AA&ufi=3149121532868344&token=cloud15&sig=E616x5dCWd4%2FuX0r4wXU5eXWROI%3D', '百度网盘': 'http://pan.baidu.com/s/1dF49BSP'}"
15225,《大清相国》,百度网盘密码：bir7     ,{'百度网盘密码': 'bir7'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22948194-59ced8/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500183190440&sk=24578ED11A6242943B095C80BF002EEF&ufi=9149021590734249&token=cloud14&sig=xGvMKXlVSzE7rMD9GjMlOXQ1NlA%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500183190427&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=1134421888030965&token=cloud3&sig=jtaleExP7zshFqP7jpT1jkHXyQs%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500183190433&sk=98A6737B325C52C84D55218BF66D57AA&ufi=9149021590734441&token=cloud15&sig=%2F%2FRoUnM6ihfEvzbf%2F0u7%2FVTs3kw%3D', '百度网盘': 'http://pan.baidu.com/s/1mijxVQC'}"
11908,《地下铁道》,百度网盘密码：3cy8     ,{'百度网盘密码': '3cy8'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499951412642&sk=98A6737B325C52C84D55218BF66D57AA&ufi=3154321432756634&token=cloud15&sig=5a9oQBoXe3GItAQubrHXk7y1AY4%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499951412633&sk=24578ED11A6242943B095C80BF002EEF&ufi=3154321432756659&token=cloud14&sig=6jEHiKjc4mm0zlgC91Pmbvm1kiM%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499951412651&sk=98A6737B325C52C84D55218BF66D57AA&ufi=4149821429747316&token=cloud15&sig=yiVwZpKp8QIvg6A5kSS3bV1pL44%3D', '百度网盘': 'http://pan.baidu.com/s/1sl0LaR7'}"
17142,《中华儒学课:三千年中国智慧精华读本》,百度网盘密码：858r     天翼云盘密码：2222,"{'百度网盘密码': '858r', '天翼云盘密码': '2222'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/2YvIzuAjmEzi', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23887855-ec2b0a/', '百度网盘': 'http://pan.baidu.com/s/1eRVzrZO'}"
16942,《语文趣谈丛书（套装共6册）》,百度网盘密码：8dap     天翼云盘密码：5060,"{'百度网盘密码': '8dap', '天翼云盘密码': '5060'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/mIjeMvIbeY73', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23818855-b9da83/', '百度网盘': 'http://pan.baidu.com/s/1o78Odo2'}"
14911,《堤契诺之歌 : 散文、诗与画》,百度网盘密码：lftp     ,{'百度网盘密码': 'lftp'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946460-a102b4/', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499769308267&sk=98A6737B325C52C84D55218BF66D57AA&ufi=5149121584967966&token=cloud15&sig=0hIT%2Bgvlg59yAKemVdfbAxYbzfw%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499769308261&sk=24578ED11A6242943B095C80BF002EEF&ufi=2149021579019617&token=cloud14&sig=7fkfEAZKvHhLuCEo%2FRNng%2FrqjGo%3D', '百度网盘': 'http://pan.baidu.com/s/1jIuWXd8'}"
17509,《汤姆·索亚历险记（精制多看插图本）》,百度网盘密码：tme3     天翼云盘密码：3343,"{'百度网盘密码': 'tme3', '天翼云盘密码': '3343'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/JZJFNzv22ia2', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-24017126-3b6df1/', '百度网盘': 'http://pan.baidu.com/s/1qY9HfHi'}"
16055,《中国好人:刀尔登读史》,百度网盘密码：5hcn     天翼云盘密码：8071,"{'百度网盘密码': '5hcn', '天翼云盘密码': '8071'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/zy22Ir7BJbQn', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23301309-6be6fb/', '百度网盘': 'http://pan.baidu.com/s/1bWmgTS'}"
16771,《尼尔斯骑鹅旅行记(典藏版)(套装共2册)》,百度网盘密码：woco     天翼云盘密码：9780,"{'百度网盘密码': 'woco', '天翼云盘密码': '9780'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/rEfaamreAzii', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23706807-ee0f4d/', '百度网盘': 'http://pan.baidu.com/s/1mi4y1Ws'}"
13355,《20世纪的教训:卡尔·波普尔访谈演讲录》,百度网盘密码：ztr3     ,{'百度网盘密码': 'ztr3'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499611276959&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=8149021518191935&token=cloud4&sig=iQoKRNZ3Zhf6TPlyaFr1Hq6gjqg%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499611276941&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=8149021518192007&token=cloud4&sig=oRC8N2bVTy7thGxgAMKf8Z1Xc6o%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499611276950&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=7149121513408089&token=cloud4&sig=wVADYT35T6mBO2t2BOcNHe%2BytW0%3D', '百度网盘': 'http://pan.baidu.com/s/1jIgcvkU'}"
16714,《柏杨版资治通鉴第二辑：后汉兴亡（精校精制）》,百度网盘密码：fabq     天翼云盘密码：4284,"{'百度网盘密码': 'fabq', '天翼云盘密码': '4284'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/qIJBz2JVVbMn', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23629830-222a05/', '百度网盘': 'http://pan.baidu.com/s/1geJRsQn'}"
16182,《中国馔馐谭》,百度网盘密码：ziuo     ,{'百度网盘密码': 'ziuo'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23351226-f5abdb/', '百度网盘': 'http://pan.baidu.com/s/1i5yymNj'}"
15506,《完美的间谍》,百度网盘密码：jtk9     ,{'百度网盘密码': 'jtk9'},{'百度网盘': 'http://pan.baidu.com/s/1bYTm14'}
13106,《龙与鹰的帝国》,百度网盘密码：dews     ,{'百度网盘密码': 'dews'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499159670678&sk=24578ED11A6242943B095C80BF002EEF&ufi=1135051796289481&token=cloud14&sig=7JxNae2RZ6QSz2G0uHKXLE7Wt3k%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499159670662&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=1135051796289630&token=cloud4&sig=p%2BMQibo4ubbTTM3t5f1vVcgzy6o%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499159670670&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=7147111498443590&token=cloud3&sig=czC2lr51lVoYgNXLXfp6w40rHmA%3D', '百度网盘': 'http://pan.baidu.com/s/1nuNFb7r'}"
13280,《大家小书:红楼梦探源 (大家小书精装本)》,百度网盘密码：uq03     ,{'百度网盘密码': 'uq03'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499485027346&sk=24578ED11A6242943B095C80BF002EEF&ufi=1151651808045366&token=cloud14&sig=7mhvc5FiSTIwz%2FeSdPKBHiqDwYM%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499485027327&sk=6065D28083473231C78F3884E226D7DC&ufi=4149121506210241&token=cloud16&sig=mP8C2IpwXiZDNBVrB9wAiw6Acto%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499485027340&sk=98A6737B325C52C84D55218BF66D57AA&ufi=1151651808045399&token=cloud15&sig=w2WQ3thDQBuSdU%2FtM5lakl0SPb4%3D', '百度网盘': 'http://pan.baidu.com/s/1dFiorM5'}"
16650,《活尸之死》,百度网盘密码：d7c7     天翼云盘密码：5841,"{'百度网盘密码': 'd7c7', '天翼云盘密码': '5841'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/VZRvEvN3EzIb', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23610372-89a5b4/', '百度网盘': 'http://pan.baidu.com/s/1i57mmtJ'}"
14361,《十二族》,百度网盘密码：0v5k     ,{'百度网盘密码': '0v5k'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22945953-5688ab/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498844419665&sk=24578ED11A6242943B095C80BF002EEF&ufi=3154321557512800&token=cloud14&sig=J7rebdhEg%2BAnM70cn6iiv2jonWA%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498844419653&sk=98A6737B325C52C84D55218BF66D57AA&ufi=4147111556040941&token=cloud15&sig=atpSWuJ1HOpeniLjfagAfYc21u0%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498844419659&sk=6065D28083473231C78F3884E226D7DC&ufi=9149021559483820&token=cloud16&sig=lyr9OpNJTEFgWSnO3lsWTopja%2B0%3D', '百度网盘': 'http://pan.baidu.com/s/1hrZvPE8'}"
16007,《纸牌屋（多看插图精排版）》,百度网盘密码：zjyz     天翼云盘密码：7111,"{'百度网盘密码': 'zjyz', '天翼云盘密码': '7111'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/bIveeevy26r2', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23291465-3a1c8d/', '百度网盘': 'http://pan.baidu.com/s/1qXTb9nQ'}"
16963,《追时间的人:信息过载时代的知识解决方案》,百度网盘密码：r8ym     天翼云盘密码：8735,"{'百度网盘密码': 'r8ym', '天翼云盘密码': '8735'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/VfMBnqNryeUb', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23837220-a2aa78/', '百度网盘': 'http://pan.baidu.com/s/1pL0UKpd'}"
17519,《中华经典名著全本全注全译丛书：商君书》,百度网盘密码：jtku     天翼云盘密码：5318,"{'百度网盘密码': 'jtku', '天翼云盘密码': '5318'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/Mfqy2qqmEbAf', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-24027008-d80255/', '百度网盘': 'http://pan.baidu.com/s/1pLp07WZ'}"
15129,《字里行间图文馆:失乐园(汉英对照)》,百度网盘密码：nlrc     ,{'百度网盘密码': 'nlrc'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946358-94c139/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500040816210&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=3149821585932551&token=cloud3&sig=qVBlCJeF%2BkuVxkdxasWRareNwFQ%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500040816193&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=1149121884812512&token=cloud3&sig=WDJokHWpNfQ0F0HF6cxXvmlzfHs%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500040816202&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=3149021585939539&token=cloud3&sig=mI%2F3yPRpK8MxjCWWh4Jg1Vroydg%3D', '百度网盘': 'http://pan.baidu.com/s/1qY2m7Q8'}"
16978,《歃血三部曲（精制多看版）》,百度网盘密码：h8a4     天翼云盘密码：4956,"{'百度网盘密码': 'h8a4', '天翼云盘密码': '4956'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/aAZBNbIjEbiy', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23849295-7751ba/', '百度网盘': 'http://pan.baidu.com/s/1kVkNYVd'}"
16173,《读英国《金融时报》学英语（二）（套装共10本）》,百度网盘密码：zu4o     天翼云盘密码：0652,"{'百度网盘密码': 'zu4o', '天翼云盘密码': '0652'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/nIV7naF7FVfy', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23350560-61a55a/', '百度网盘': 'http://pan.baidu.com/s/1bpxUzPP'}"
14930,《时光倒流的女孩》,百度网盘密码：6ye9     ,{'百度网盘密码': '6ye9'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946313-8257ee/', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499768991567&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=2147111580732090&token=cloud4&sig=or0V5F8%2B%2B83FdXD6YFU2ZnzRP%2FM%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499768991573&sk=98A6737B325C52C84D55218BF66D57AA&ufi=4145951576172728&token=cloud15&sig=Wb6tl%2Fple3R0CUMWtHlZ57i9erQ%3D', '百度网盘': 'http://pan.baidu.com/s/1hswwYJ6'}"
11843,《三联生活周刊文丛·生活圆桌精选集（套装共4册）》,百度网盘密码：accq     ,{'百度网盘密码': 'accq'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499950041999&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=5152221434227384&token=cloud4&sig=Wu89XY0uIuO%2FDRb4uzn%2B%2BFvoI0I%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499950041991&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=5152221434227399&token=cloud4&sig=jbaDT5h0JrPUHotvXm759LAYKOE%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499950042005&sk=6065D28083473231C78F3884E226D7DC&ufi=6147111411276517&token=cloud16&sig=9DXKVm%2FW2CXUymT2wsIS2uR7qXA%3D', '百度网盘': 'http://pan.baidu.com/s/1qYbK5Ko'}"
14589,《余音 :学术史随笔选1992—2015》,百度网盘密码：oqti     ,{'百度网盘密码': 'oqti'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22946016-4a2566/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499102571232&sk=24578ED11A6242943B095C80BF002EEF&ufi=6151651548260100&token=cloud14&sig=IzH1qCSe5LmeuZe%2BtjFYY5%2BEXUA%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499102571219&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9149021565456480&token=cloud3&sig=2DJO8QE5YeI9hM0SftCQ6Am1Dt0%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499102571226&sk=6065D28083473231C78F3884E226D7DC&ufi=6151651548260154&token=cloud16&sig=e3vUG8u4tFqWUh%2BzB%2FLxV2XeaAQ%3D', '百度网盘': 'http://pan.baidu.com/s/1jHGvhf4'}"
